Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
2679,That is so exciting! What is the subject?,What's the exam on?,0,0,0,0,1,1,6,6,0.059173606,-0.036165655,0.4896499514579773,0.5144824981689453,0.3440866470336914,0.5633774995803833
2680,I hope you do well on it!,I wish you good luck!,1,1,0,0,0,0,2,7,0.12091106921434402,0.033565462,0.5487518906593323,0.5029138922691345,0.31426525115966797,0.2527924180030823
2681,"Wow, what team did you cheer for?",That's really cool! Was it your first game ever?,0,1,0,0,1,1,6,6,-0.041844413,0.037503485,0.4349391460418701,0.6063699126243591,0.48466798663139343,0.3987174928188324
2682,Oh wow! I bet you're excited!,Well I think it really cool that you were able to get back into something that you used to do when you were younger!,1,1,0,0,0,0,2,1,-0.013316385,0.2086838036775589,0.4521450400352478,0.41116318106651306,0.2593834400177002,0.2747076749801636
2683,Oh no!  Did you find out who it was?,That's so interesting because I saw someone post the same thing on a neighborhood app just today.  Is that you? ha ha.,0,0,0,1,1,1,6,6,0.11932798475027084,1.3160513639450073,0.5606579184532166,0.2280745506286621,0.5640202760696411,0.3951011896133423
2684,Central Texas is the best place to be! I live in the middle of nowhere and I can't imagine anyone would want to get hit by a dog!,"Ha ha, guess you weren't the one.  That would've been crazy!  I hope its okay!  I'm sure someone will try to grab it.",0,1,0,0,0,0,1,1,0.098533101,0.6068311929702759,0.4059676229953766,0.328683078,0.2746104598045349,0.30143967270851135
2685,I am so sorry to hear that.,"oh my goodness thats terrible, i am so sorry!",1,1,0,0,0,0,4,4,-0.208175629,0.4199947714805603,0.5247170329093933,0.5295683145523071,0.33537864685058594,0.29993849992752075
2686,"i know what you mean, i know it can be tough, but its a good thing that you are still here and happy to have a family that is close to you",i can imagine! my dad is my best friend i would be devasted,1,0,0,1,0,0,0,1,0.1872362494468689,-0.11942853,0.37739789485931396,0.31249287724494934,0.2847170829772949,0.12957040965557098
2687,Oh no! Is he at home?,Hey I like alone time!  Just gotta find some cool stuff to do!,0,0,0,0,1,0,6,1,-0.03687802,0.022630449384450912,0.5456700325012207,0.18512871861457825,0.436168909,0.2912200093269348
2688,"Yeah, that's not good.  I hope you can find something fun to do.",oh no!!  The ghosts are coming!! Yeah turn the TV up LOUD :D,1,0,0,0,0,0,3,1,0.3134083151817322,1.5987966060638428,0.7003505825996399,0.16773644089698792,0.5105636119842529,0.29073265194892883
2689,Congrats! What kind of job did he get?,Holy cow that's awesome!!!  What are you going to do with all that extra moneys??,1,1,0,0,1,1,6,6,-0.024299413,0.6721721887588501,0.5375391840934753,0.36387526988983154,0.4080739915370941,0.3613938093185425
2690,That's great.  I bet you'll be really happy to have that extra money!,That's pretty cool!  Congrats!!,1,1,0,0,0,0,2,1,0.1568356156349182,0.028487623,0.5740122199058533,0.3076982796192169,0.39766865968704224,0.366152287
2691,That is so awesome! What kind of college did she attend?,I am so amazed by her! ,0,0,0,0,1,0,6,1,0.018887802958488464,0.032864556,0.43356388807296753,0.28543821,0.2764568328857422,0.22563670575618744
2692,That's too bad.  What kind of sweets?,theres always tomorrow!,0,1,0,0,1,0,6,5,0.0940862,-0.025208868,0.6618973612785339,0.40951189398765564,0.5568185448646545,0.19919411838054657
2693,i bet you are feeling so nostalgic and happy.,you can do it!,1,1,0,0,0,0,2,1,0.5291380882263184,0.2594447731971741,0.3152049779891968,0.365772545,0.15757887065410614,0.323863685
2694,Did you have a crash?,That's really creepy.,0,0,0,0,1,0,6,1,-0.122557715,-0.257688671,0.5164493918418884,0.5491529107093811,0.6639782190322876,0.4975779950618744
2695,Oh no!,"Also some kind of sound alert. You think you could scream for help during those times, but a lot of people actually don't.",0,0,0,0,0,0,0,8,-0.087609872,-0.210551083,0.5251110792160034,0.6561071276664734,0.46911129355430603,0.5114685297012329
2696,"Oh no, I'm so sorry to hear that.  I'm sure you're looking forward to it!",is that a good show? i have never heard of it,1,0,0,0,0,1,4,6,-0.062976032,-0.253608078,0.5879594683647156,0.4144621193408966,0.21190854907035828,0.2985461354255676
2697,"i loved that show, i can relate to that",nice! what channel?,1,0,1,0,0,1,1,6,-0.126856238,0.031567067,0.3411615490913391,0.44409212470054626,0.3118150234222412,0.3108975291252136
2698,That sounds like a great night! What show is it?,That does sound like a great night! I think I'm overdue for one of those myself!,1,1,0,0,1,0,6,1,0.2867841422557831,0.27348804473876953,0.46002477407455444,0.4066137969493866,0.3396826982498169,0.13541023433208466
2699,I hope she doesn't have too much trouble sleeping.,That's great. It's nice when we get some peaceful time for ourselves.,0,1,0,0,0,0,2,1,-0.110028595,0.025467365980148315,0.6216787695884705,0.5971910357475281,0.4294002652168274,0.3467877209186554
2700,Oh no!  I am so sorry.  I am so sorry.  What is the reason for the change?,That is a big change!  Are you moving due to a job or something like that?,1,0,0,0,1,1,4,6,-0.116960675,0.3366853594779968,0.5635600090026855,0.47949790954589844,0.3660200238227844,0.35211485624313354
2701,That is a big change.  I hope it goes well for you!   I hope you have a great time!,"Yes, that is definitely a big change.  I hope you settle in quickly though - change like that can be a drastic lifestyle upheaval, but it could also be the best thing ever!",1,1,0,0,0,0,2,2,0.42317530512809753,0.30789536237716675,0.4132523834705353,0.5530745983123779,0.2607867121696472,0.28276124596595764
2702,I'm sorry to hear that.  What are you moving into?,Nice. Do you like your new neighborhood?,1,0,0,0,1,1,4,6,0.12899446487426758,0.077352695,0.5894385576248169,0.5278299450874329,0.44467616081237793,0.514392614
2703,I'm glad you have a new home.,That is great. Why did you move?,1,1,0,0,0,1,4,6,0.065805174,-0.00879617,0.5846621990203857,0.5717381238937378,0.49906978011131287,0.5425347089767456
2704,Oh no! I hope it goes well!,I'm not a fan of doctors most of the time - how did it go?,1,0,0,0,0,1,2,6,-0.076172054,0.2604920268058777,0.5310230851173401,0.43772274255752563,0.31283968687057495,0.4394701421260834
2705,That's so annoying. I hope you feel better soon.,I cannot stand that - they should not schedule people so close together if they can't handle that pace.,1,0,0,0,0,0,3,1,0.010058995336294174,0.501142144,0.5722319483757019,0.6459494233131409,0.27253657579421997,0.42759206891059875
2706,Oh no! Did you call the police?,Aww - did you feed the cat?,0,0,0,0,1,1,6,6,0.000833586,0.14237132668495178,0.5589625239372253,0.4607143700122833,0.5964319705963135,0.4131777882575989
2707,I am sure he was happy with you.,That's how we have our cat also - how funny!  They are just irrestible at some point aren't they?,1,0,0,1,0,1,8,6,0.3879149258136749,0.28722715377807617,0.5252928137779236,0.40574169158935547,0.5331257581710815,0.28854790329933167
2708,Oh no! What happened?,Ugh!  I'm assuming that it woke you up?,0,0,0,0,1,1,6,6,-0.069011167,0.053377151,0.5515249371528625,0.5350561141967773,0.5200372934341431,0.42789319157600403
2709,I would have been so mad!  I hate it when that happens!,Oh my goodness!!  How irritating!  I hope they didn't call back?,0,0,1,0,0,0,1,6,0.5041325092315674,0.3224782347679138,0.29419437050819397,0.3870428204536438,0.2618684768676758,0.38512682914733887
2710,Congratulations! I am so happy for you.,No way! Congrats! I'm having twins sometime this coming week,1,0,0,0,0,0,7,7,0.031982522,0.6777966022491455,0.4819508194923401,0.4488692283630371,0.22021208703517914,0.1203729435801506
2711,I am so happy for you! I am sure you will be having a great baby.,That's nice! Kids are great,1,1,0,0,0,0,1,1,1.0378432273864746,0.7745614051818848,0.5373481512069702,0.4324020445346832,0.15071344375610352,0.3178940415382385
2712,I love Halloween! I love Halloween too!,I've always loved Halloween! Some people get crazy creative!,0,0,1,0,0,0,0,1,-0.072380021,-0.021578312,0.4197044372558594,0.4013980031013489,0.24750185012817383,0.2620575428009033
2713,I agree. I think we need to get rid of the circus craze.,"That's awesome! Now that I have kids, I have even more of an excuse to go out and check out what creative ideas people have every year.",0,0,0,1,0,0,0,1,0.044034332036972046,0.3450675308704376,0.5667315721511841,0.44988664984703064,0.4716993272304535,0.3262096345424652
2714,Oh no!  Did you go to the police?,Oh no!  I can't even imagine that - was everyone ok?,0,0,0,0,1,0,6,6,0.14311476051807404,0.5080236196517944,0.5496591925621033,0.4752679765224457,0.6191691160202026,0.3995715379714966
2715,That is a scary situation!   I hope you are okay!,I'm so glad that everyone was ok.  But I know that was devastating - did you rebuild?,1,1,0,0,0,1,2,6,0.2433253973722458,-0.107912421,0.2657904028892517,0.5527902841567993,0.224773109,0.2899739742279053
2716,That sounds terrible. Did you have to go rescue them?,scary! how long were you lost for?,1,0,0,0,1,1,6,6,-0.068589061,0.22666656970977783,0.5411564111709595,0.45202991366386414,0.5147026777267456,0.2932763993740082
2717,Wow! thats scary! glad you were ok,oh good... I was imagining days,1,0,0,1,0,0,1,8,0.12466543912887573,0.2948382794857025,0.543057919,0.43749532103538513,0.15505151450634003,0.3447017967700958
2718,That's nice of you.  I'm sure she was proud of you.,Do you think she will be a good teacher for your daughter?,1,0,0,0,0,1,1,6,0.24245724081993103,0.044835232,0.6339903473854065,0.5158359408378601,0.47276559472084045,0.4396083354949951
2719,That's great. I hope she does well for you!,A good teacher makes a huge difference in how well the child learns and how much influence the parents are allowed to have - I hope your daughter has a great year.,1,1,0,0,0,0,2,2,0.045428559,0.8102887868881226,0.53571856,0.5367705821990967,0.2330918163061142,0.40288254618644714
2720,"Oh cool, what was it about?",I just cannot watch horror movies!!  Did you like it?,0,0,0,0,1,1,6,6,-0.142641395,0.7284390926361084,0.5183888673782349,0.29346373677253723,0.44264209270477295,0.3864298462867737
2721,I know how you feel!  I don't like gore either.  I would have been a little bit sick if I saw it!,Oh I am right there with you!  The last scary movie I watched made it where I couldn't sleep that night.,1,1,1,1,0,0,0,0,0.084066749,0.4933170974254608,0.288609117,0.40657031536102295,0.25408902764320374,0.2763415575027466
2722,"That's terrible, what was it about?",Oh yeah?  Do you still look awesome like you did back then?,0,0,0,0,1,1,6,6,-0.10687384,-0.245138139,0.5750265121459961,0.5170078277587891,0.6108118295669556,0.5833462476730347
2723,I'm glad to hear that.  I was always worried that I'd be too old for school.  Do you still go to school?,Yeah I bet.  Do you still keep in touch with any of them?,1,0,1,0,1,1,4,6,0.032341681,0.1287636011838913,0.8025534749031067,0.5754433274269104,0.4778025448322296,0.473513126
2724,Oh I see.  I bet you are glad to see them again. ,Yeah.  Maybe you should hit them up on FB for a reunion?,1,0,0,0,0,0,2,5,0.15906330943107605,0.063101046,0.36376285552978516,0.48111915588378906,0.4901059567928314,0.37620311975479126
2725,I'm sure they will love you for it.  They will love you.,I bet you all would live it up and have a blast!,1,1,0,0,0,0,8,2,0.9664108753204346,0.5713614225387573,0.5524899363517761,0.42028215527534485,0.3517158031463623,0.25616636872291565
2726,What did he do?,"What did he want?  It's kinda scary when that happens, you never know what they want.",0,0,0,0,1,1,6,6,-0.011075668,-0.170986816,0.5510387420654297,0.6530737280845642,0.5973701477050781,0.4238525331020355
2727,Oh my goodness!  Did you get a ticket?,"Well a good samaritan after all!  I'm sure you were embarrassed, but also glad that you didn't lose your purse!",0,1,0,0,1,0,6,8,-0.046135023,0.27170220017433167,0.5364142060279846,0.40813422203063965,0.5549163818359375,0.432307631
2728,"Wow, that is awesome! I love my kids to death.",Nice! What kind of car is it?,1,0,1,0,0,1,1,6,1.1673632860183716,-0.055056423,0.41843414306640625,0.5719290375709534,0.24265792965888977,0.5142407417297363
2729,That's awesome! I'm sure she will love it!,Well deserved! I hope she enjoys it to the fullest!,1,1,0,0,0,0,1,2,-0.083625481,0.10727109014987946,0.43284717202186584,0.4796822667121887,0.19204171001911163,0.1942322552204132
2730,Oh that sounds exciting! I hope you have a good time!,Hey that's awesome!  Where ya goin?,1,1,0,0,0,0,2,6,0.18907804787158966,0.35445985198020935,0.4937398135662079,0.427737832,0.18331921100616455,0.3926362693309784
2731,"I love the beach, I'm sure you will have a blast.  I hope you have a great time!",Holy cow that's awesome!  That's gonna be a fun 10 days!,1,1,0,0,0,0,2,1,-0.090094507,0.26280248165130615,0.5774312019348145,0.411427379,0.335604191,0.4117494225502014
2732,It's gonna be so fun!  I'm sure you'll have a blast!,Cool!  Have fun and be safe!!,1,1,0,0,0,0,1,1,0.4386849105358124,0.3796413242816925,0.3817085027694702,0.3274381756782532,0.21648633480072021,0.28543519973754883
2733,That sounds like fun!  Do you have any specific plans?,That's a nice getaway,1,0,0,0,1,0,6,1,0.18868649005889893,0.26016363501548767,0.4779776930809021,0.4987395405769348,0.3903405964374542,0.4793994128704071
2734,I'm sure you will enjoy it!,Have fun!!!!,1,1,0,0,0,0,1,6,0.045030892,0.5346043705940247,0.47632256150245667,0.3746088147163391,0.2883622646331787,0.23946329951286316
2735,Oh no! I hope he is a good friend and you can work it out.,yikes that is pretty horrible,1,0,0,0,0,0,3,1,0.8527427911758423,-0.337172419,0.44794824719429016,0.48743918538093567,0.2861323654651642,0.35646969079971313
2736,i would be too,just seems so inappropriate and disgusting,0,0,1,1,0,0,1,1,-0.063963175,-0.051789626,0.36033710837364197,0.4324823319911957,0.3488163352012634,0.2735053598880768
2737,I'm so sorry to hear that. I know how hard it is to lose a loved one.,"Oh wow, I hope you cherished your time with him.",1,1,1,0,0,0,4,2,-0.04057423,0.10015008598566055,0.5457873940467834,0.5602690577507019,0.2303769588470459,0.35681191086769104
2738,I'm so sorry to hear that. I'm sure you have a wonderful family.,"Sorry that that happened to you, I hope you're doing well.",1,1,0,0,0,0,4,3,-0.103183091,0.000706822,0.5865915417671204,0.6032073497772217,0.2570631504058838,0.4107953906059265
2739,Wow! That's crazy! What did you do?,What did you do with the money/,0,0,0,0,1,1,6,8,-0.168227971,0.058819223,0.526081383,0.6674326658248901,0.40821173787117004,0.5744680762290955
